tfidf_LogisticRegression_classfiy_1,tfidf_SGDClassifier_classfiy_1,tfidf_PassiveAggressiveClassifier_classfiy_1,tfidf_RidgeClassfiy_classfiy_1,tfidf_LinearSVC_classfiy_1,salary_min,salary_max,salary_median,salary_range,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,tfidf_sgd_classfiy_fake,tfidf_pac_classfiy_fake,tfidf_FTRL_classfiy_fake,tfidf_ridge_classfiy_fake,tfidf_lsvc_classfiy_fake
0.02888432548414692,0.05030500739937647,0.23404013729863413,0.2775361548654487,0.2731918483196795,-1,1,0.0,2,0,1,0,2,1,2,52,17,0.05964423554388551,0.06199650498599157,0.028435049884771788,0.07838099093747024,-0.02794968980231534
0.030625419691763942,0.05716518351972063,0.21409026412486903,0.2703705811611317,0.2571184524384375,-1,1,0.0,2,0,1,1,0,0,0,0,0,0.041754495377260135,-0.15439932622248853,-0.04347149916314741,0.07349312164377687,0.0019513103818782351
0.005545730083127393,0.015881087434368037,0.16032392604506676,0.2563355731890467,0.22648804001402512,40000,50000,45000.0,10000,0,1,0,2,3,10,23,23,0.034743507144203885,-0.023445153397195995,-0.0318307556110122,0.0032558836208348013,0.025689246392126996
0.0034531744558754826,0.011888585332242088,0.13225936422859683,0.26611132751963174,0.20553148612422492,60000,100000,80000.0,40000,0,1,1,2,6,0,76,3,0.021210109948924704,-0.10099595218155541,-0.06634095643408006,-0.03136253639661926,0.01583433837981265
0.00845320240184327,0.02148299182159337,0.16484754075385208,0.2556525371642311,0.23210724115173317,-1,1,0.0,2,0,1,1,2,6,0,113,21,0.03390525161057783,-0.24579374736582377,-0.05461128077881769,-0.0007484817035014746,-0.05103748086043915
0.003903036422947349,0.013609267110057407,0.13770405130043625,0.24929415317331577,0.20680185991156713,-1,1,0.0,2,1,1,1,1,1,0,23,13,0.03320830076181096,-0.2368168543269824,-0.08869698666147954,-0.00371961757917344,-0.0360938440635189
0.0029818357391696356,0.008811866791427116,0.17309136057546834,0.2726663467126387,0.25470491502017284,-1,1,0.0,2,0,1,1,0,7,5,0,0,0.013261373233224117,-0.03694800508538307,0.008928337413880993,0.003507000005369798,0.001482894627736403
0.011037135507547303,0.02573168228848091,0.20733143174194466,0.27068221355576616,0.2607568547709857,-1,1,0.0,2,0,1,0,2,3,5,23,8,0.041369828971802504,-0.017457072422880054,0.02951021579500726,0.04728796595200481,0.0002714578615840013
0.06478207643439894,0.082294810965318,0.31903915100349833,0.3122579943340882,0.318374628767957,-1,1,0.0,2,0,0,1,0,0,0,0,0,0.03745464021258126,0.19451102863373582,0.09873421528374894,0.07577406183203003,-0.0090084842350499
0.01931917446021826,0.03692008744364702,0.1946133019400508,0.2768012131796625,0.264018325697176,-1,1,0.0,2,0,1,0,0,0,0,0,0,0.03794586128730848,-0.1466240763397425,-0.046490303784186476,0.047987697929359384,-0.012912224199339559
0.03632543491318788,0.05766438205309642,0.23907177581732095,0.2774067852892304,0.2699634852787805,60000,75000,67500.0,15000,0,1,1,2,6,6,88,2,0.06007779034097688,0.023425743672891994,0.027567774569470557,0.08204608599784445,-0.010467530449248294
0.008893744734164615,0.019846102504542506,0.19589421820229924,0.27414355871415585,0.26765486641701325,-1,1,0.0,2,0,0,0,2,0,0,73,0,0.028988036287729106,0.02390368150011181,0.041543650166957824,0.014019972493901023,-2.2781297183367688e-05
0.9212144120535505,0.7355531976290839,0.7910315110354346,0.7236352736789339,0.736737899362299,-1,1,0.0,2,0,0,0,4,0,0,0,0,0.10661236343091397,1.112833112651853,0.9705918830197847,0.41780893409099906,0.9121380862897923
0.0026552001284078515,0.007936275018274376,0.191427228037373,0.2723420636087426,0.2522414290803674,-1,1,0.0,2,0,1,0,1,0,2,32,0,0.011123899029419487,-0.03021814678437379,0.0029801284103843084,0.011003031945725786,0.0035117451551655784
0.015552343067983927,0.03658726518871691,0.21241901442314026,0.26999156187472045,0.263955412234714,-1,1,0.0,2,0,1,1,0,0,3,52,17,0.05206241220794391,0.021595833079004187,0.009060699974088954,0.033141805823290314,0.002409156409828219
0.006729275210909027,0.016955056788599904,0.1995716089710687,0.2745932058154377,0.25691982919326684,-1,1,0.0,2,0,1,1,2,0,0,76,2,0.040343103652045256,0.08453123988186348,0.04475627248900538,0.04331091335554728,0.0011601665769759816
0.00258324623156897,0.007835234199084275,0.18354684115980596,0.2708505122230559,0.24965410070907218,-1,1,0.0,2,0,1,1,1,0,2,32,0,0.010164173939227973,-0.030201886206851464,0.005007153925766422,0.007344069985790763,0.0005292697848497743
0.013140752461619689,0.029265784277565526,0.2302690623272198,0.2689643492165333,0.266058865630423,-1,1,0.0,2,0,1,0,2,0,0,12,32,0.0468704797594854,-0.1393748198264237,-0.03987410838321276,0.0404523683438658,0.0008339813334559548
0.04081924949341029,0.053165956836544896,0.3022249541036486,0.3266436288825824,0.31997060594619897,-1,1,0.0,2,0,0,1,0,0,0,0,0,0.056498383782287796,0.1940939513727303,0.157761318245009,0.09355528392462914,0.17561065336102002
0.0072367118316330106,0.020199192995084513,0.19702722189030014,0.2652620244292154,0.25342492701482094,-1,1,0.0,2,0,1,1,2,5,8,30,10,0.019560754128154455,0.11399945803852383,0.017353047729088536,0.010091315422102141,0.008904408265212271
0.009250181024151375,0.021836352139066595,0.182695456700285,0.26862026667091216,0.2470044666518007,80000,100000,90000.0,20000,0,1,1,2,6,11,77,13,0.044367122191582106,-0.032798521206197806,0.04881791738811207,0.06675053910140091,0.052045651709784244
0.0023531180716792302,0.007762361921014609,0.18522188074925755,0.2688993596379155,0.24027659224191952,-1,1,0.0,2,0,1,0,1,0,2,32,0,0.006258530808201238,-0.0005035419588969997,0.012666363657533194,0.0017815794204650848,0.001174630520765791
0.012890126144819705,0.02685926286089714,0.24613489536041008,0.29166777648526065,0.277427439977725,500000,650000,575000.0,150000,0,1,0,2,6,10,77,7,0.025102597174846412,0.1845470824374381,0.07179984129822324,0.03767157099078407,-0.011332384239470902
0.01093068839705861,0.025543629550814278,0.1937619195660398,0.26028343604896936,0.24315630204191185,18000,20000,19000.0,2000,0,1,0,2,0,0,52,0,0.05413286955846347,-0.27720102323449963,-0.07655652262345808,0.029496638857448673,0.001390986948728131
0.009733517688278874,0.023065640180721256,0.20401822456072105,0.26915167339050333,0.2602839348836515,-1,1,0.0,2,0,1,0,2,1,2,119,32,0.03912261524547328,-0.05250218464594432,-0.02790915628842755,0.0352452024675968,-0.003481352238055742
0.010614051653672787,0.023533119038638285,0.19901227601173843,0.26920671557514503,0.2561929658159342,-1,1,0.0,2,0,1,1,2,7,2,59,19,0.04378553298095104,-0.16205284477164394,-0.013909008278427365,0.022996041063187145,-0.0017685257080177312
0.009308595792947837,0.022281396736708033,0.09974265341953052,0.2558888566852075,0.2052348407566954,23000,30000,26500.0,7000,0,1,1,2,3,2,90,32,0.025961663516771774,-0.12556717420049476,-0.07832345644469924,-0.011743637633388246,0.0042329705193850445
0.005407798876513156,0.014672022824333797,0.1685704891491575,0.2687810263650894,0.25142405419442565,-1,1,0.0,2,0,0,0,2,0,0,33,0,0.024110551997527895,-0.0605493427309895,-0.0069416193360460066,0.011097436576163862,0.0005860151289327591
0.005982563278213938,0.0167111787097343,0.19694053375280782,0.26749580908763193,0.24592806296493194,-1,1,0.0,2,0,1,1,2,6,0,30,0,0.020421954352228898,0.09091561805775113,0.0035473505519256487,-0.015450706849863619,-0.07429456492352304
0.009422084340481484,0.020754550895087286,0.16365678987528276,0.25853249924121274,0.23683209739173847,-1,1,0.0,2,0,1,0,2,6,10,62,32,0.04060450595540549,-0.14164108842338008,-0.04652703236449815,0.03056394427418741,0.031016930372419954
0.012773566261904805,0.02949479480272681,0.21635071633743375,0.26493776762969556,0.2581663833345257,-1,1,0.0,2,0,0,0,0,0,0,0,0,0.0547168201514361,-0.16581098355931828,-0.04382533272654626,0.04294118421325961,-0.028866950081672803
0.013508147631964115,0.032119277989230866,0.20750763202729725,0.27382591965642805,0.26255347455951344,-1,1,0.0,2,0,1,0,0,0,0,0,0,0.04921927785022763,-0.04847941960287011,-0.008554482900948013,0.04761082861440433,0.013531980673055407
0.00200295670995575,0.0066240212908303285,0.17072530300700373,0.26647355010273777,0.24193280424201172,-1,1,0.0,2,0,1,1,1,0,2,32,0,0.00955613620034504,-0.021131667846532212,0.001997921954800558,0.005631676738625774,0.0008886525266552127
0.01631412660995542,0.030242693379122595,0.22029337568296567,0.2980642406677501,0.28165062977965033,-1,1,0.0,2,0,0,0,2,0,0,0,0,0.031869072415241104,0.11477886342513315,0.10435653927064131,0.039377714404898304,-0.0025988193070010865
0.01453481035602989,0.03245270546710349,0.20421652578278038,0.28790042977149544,0.2610293026926079,-1,1,0.0,2,0,1,0,2,1,5,40,14,0.03443382658054178,0.13984241312987203,0.06819189212665161,0.0350928650478404,0.11456607429431584
0.01326908268158216,0.03149555175621654,0.19289359329830633,0.265788114785739,0.2594961101181901,-1,1,0.0,2,0,1,1,0,0,0,0,0,0.05152970989288314,-0.10435252910866882,-0.011182592359441301,0.039995661251943176,-0.00421455335981398
0.02464094963077825,0.04315490884139535,0.2060234968768322,0.2782165443170058,0.27274909396452596,-1,1,0.0,2,0,1,1,2,0,5,0,22,0.06346325700214651,-0.03150498509301282,0.07798779606000267,0.08765686652817645,0.039777086966982726
0.01807986392073196,0.030154364015684474,0.252417332222001,0.2896641428550426,0.28767683624708285,70000,100000,85000.0,30000,0,1,1,2,0,0,0,0,0.02777761535893719,0.0714215987329273,0.05117331959625637,0.041597535166260385,-0.04006341578090333
0.011348201226279385,0.02533109502816515,0.19068975155848106,0.26124174057496824,0.2435314703502108,-1,1,0.0,2,0,0,0,2,0,0,23,13,0.04180586479520154,-0.034006438379102236,-0.020301755539524624,0.02188879522934558,0.06296027043568392
0.0038586419260772235,0.012544771530138167,0.17629535943042549,0.2673286845238485,0.24255346731435984,-1,1,0.0,2,0,1,0,0,0,0,0,0,0.014141652865822517,-0.048251893937273374,-0.004223109761519128,0.0011443527909553164,-0.0008322545953864426
0.006073229636431715,0.01577685171160501,0.20902869408227337,0.2815615067540419,0.2568343481553381,-1,1,0.0,2,0,1,1,2,5,0,113,23,0.019698535540269232,0.31055767067912954,0.16187755590134878,0.010797044681018546,0.0771093472142951
0.014896022058645698,0.03227169126634167,0.16368340779680143,0.26998590870777534,0.24283916445529696,-1,1,0.0,2,0,1,1,0,0,0,0,0,0.05149694281486186,-0.12233295072263922,-0.044895079825840345,0.061254790016879966,0.0001685401666833078
0.01658099627884731,0.03630406873391461,0.1794874426719886,0.26446454439563527,0.2513566717484946,75000,150000,112500.0,75000,0,1,0,2,1,10,7,32,0.04137263636843042,0.03195542951164821,0.03931684699913754,0.0649304058986039,0.11711752979286395
0.019283270164514043,0.03463832513880518,0.2478882348960347,0.2820698173986597,0.2769658890360452,-1,1,0.0,2,0,1,0,2,1,2,76,23,0.030204368697872692,-0.05212971447566786,-0.022791085002991956,0.026538895799391844,-0.016215539083089703
0.0650081425940453,0.07276768377281484,0.2908665720623073,0.3361369952597973,0.3412409277783537,-1,1,0.0,2,0,1,1,2,3,0,43,0,0.06658914648103485,0.20336602894269626,0.20751360711634162,0.14429248050074334,0.04684848573570827
0.00995832600669899,0.02460746738528183,0.1638183543189629,0.2572747061089075,0.23112094922096219,22000,24000,23000.0,2000,0,0,0,2,0,0,0,0,0.030257526029178222,-0.31720627704053683,-0.08530980921762704,0.012730284926845817,-0.018916500401824105
0.01691424446516994,0.03185031651859729,0.23576093433175738,0.2895313998674946,0.2780829549885331,-1,1,0.0,2,0,1,0,0,0,0,0,0,0.029503453722658904,-0.03945418658284805,-0.09369186132030505,0.019707618353291573,0.007741192368256922
0.003894233144451975,0.011004200641645338,0.1641588659440165,0.2741934124329284,0.2556769799315602,-1,1,0.0,2,0,1,1,2,7,5,52,2,0.016097158440922306,-0.07803161577664453,0.013093616915083359,0.016750153888472764,0.003305649135602138
0.005483731041896987,0.015446951105902534,0.16834669540230376,0.2664189979865392,0.241345099144928,-1,1,0.0,2,0,1,1,5,0,3,52,36,0.013946078495685148,-0.13915902220543513,-0.03757616910375139,-0.03110400266299579,-0.014911316174450719
0.013624417404603972,0.030789330036145205,0.20425484049395864,0.2635152984360336,0.25494276696908125,80000,90000,85000.0,10000,0,1,1,2,6,0,33,13,0.03803131446704327,-0.07280528799120545,-0.024772527089351237,0.051696680271702655,-0.033856577643420926
0.12050033674191496,0.1194410273271906,0.3361409197544859,0.3529123599894963,0.3581142055919686,20000,27000,23500.0,7000,0,0,0,4,7,10,27,8,0.06315502109814716,-0.004489240247584209,0.21906056205732885,0.1546172655462329,0.029920013876035427
0.013406981026020549,0.027056678523702648,0.2322417062234756,0.2804796171638771,0.27041014551538795,-1,1,0.0,2,0,1,1,4,3,1,0,0,0.033697362429948544,-0.04732298330504518,0.0546777317764241,0.03527581630438929,0.06063748479655632
0.008367631995448578,0.022866118184004344,0.19919976840949438,0.2698087206474461,0.2599299491546972,-1,1,0.0,2,0,1,1,2,6,2,40,21,0.030282093807285818,-0.023136874618001402,0.0077520821118516325,0.005076087462563508,0.0010793621828713018
0.006285482974396871,0.01805811559815595,0.16823430053249752,0.2591267375257007,0.22848464696578263,-1,1,0.0,2,0,1,0,0,0,0,0,0,0.028768109603030972,-0.06178630622441744,-0.04929281146874995,-0.011022127417362429,-0.06546110929505597
0.0022096344001640575,0.007076594235942593,0.1654503871216021,0.2698064217954564,0.24413563572961533,-1,1,0.0,2,0,1,1,1,0,2,32,0,0.00988679290295422,-0.005617268556887996,0.012403063765851097,0.007788362576658173,0.0016709921535730948
0.011507487097421793,0.024604058026042,0.22073816177115332,0.2736112517487038,0.2628938065935636,-1,1,0.0,2,0,1,0,2,1,0,23,0,0.03491483945862677,0.06296989238336477,0.04736946439736808,0.029220482373723808,0.06300894884641978
0.002591570138356812,0.00906410603847067,0.11981011457786671,0.26306834398197604,0.2186884678589415,-1,1,0.0,2,0,1,0,2,3,5,27,8,0.015799927497439956,-0.10803886674079691,-0.030420191941628233,-0.006134319366925725,-0.00094977108116482
0.02273548980571242,0.03681162687642565,0.23379024133436643,0.2866749842376608,0.2845983530008568,-1,1,0.0,2,0,1,0,0,0,0,0,0,0.05311368229744649,0.06421757952413834,0.05337394994509004,0.08129485882775632,-0.0228599041707217
0.023928741710483793,0.04705410525440139,0.2007626550825094,0.27204721336939397,0.2611345431814486,-1,1,0.0,2,0,1,0,2,0,0,52,0,0.05457457629313084,0.013532379204006142,0.018181125936307996,0.07230278540877909,0.00444043687139006
0.02220493454864092,0.040142402983096716,0.1857778094302651,0.28100548908360756,0.26090028521883707,40000,45000,42500.0,5000,0,1,0,2,0,0,0,1,0.05335063497725135,0.15062303533389812,-0.013533336891872944,0.06145567858946916,0.15702944620862297
0.034609571808927556,0.0571722422929653,0.2512150770272963,0.2807794389446809,0.274397603557706,-1,1,0.0,2,0,0,0,0,0,0,0,0,0.040359707146424464,-0.0667815114002906,-0.11321115117821068,0.07905101961152067,-0.07844369004531479
0.04464182961468986,0.06345839198221531,0.3229539249853708,0.31501030528383656,0.31867732130414467,-1,1,0.0,2,0,0,0,1,0,0,0,0,0.029298832715195365,0.16216605339777432,0.1307767843342492,0.09415676538044163,0.0011636498640620122
0.06769901288905845,0.07906583369725723,0.2859213756991051,0.31978692010683374,0.3214193207103824,75000,85000,80000.0,10000,0,0,0,2,0,0,112,0,0.05978902604520415,0.12107311266128391,0.21768762406880537,0.1322656075291023,0.13288110366811395
0.047760039826014844,0.06489821659258856,0.2619130927546855,0.296266899520568,0.29937921680349766,107000,115000,111000.0,8000,0,1,1,1,6,2,77,12,0.054867908934783785,0.07846239029684958,0.030639583626843034,0.09636360356497209,0.06286051930420503
0.05201901300982189,0.06303448301137751,0.2953966158736353,0.31417766992800683,0.32550111278073224,-1,1,0.0,2,0,1,0,2,0,0,23,0,0.062341679568381984,-0.03236359575766773,0.0851753297862467,0.1074549757024406,-0.019991910917800518
0.0064715865340312494,0.017158268212532544,0.16985685356189806,0.26905193293664514,0.24024905248651046,-1,1,0.0,2,0,1,0,0,0,0,0,0,0.03902216730082895,-0.017371906214364893,-0.03042214499244647,0.015026681600198807,-0.03867549088962903
0.029501525734576792,0.04304488757530408,0.25220653504453344,0.2925262322331133,0.28715280220979855,-1,1,0.0,2,0,0,1,0,0,0,0,0,0.0374021659554373,0.1716607146047645,0.053257060982213514,0.03913698991338008,0.03869279141399358
0.007714146393824992,0.020176205459790122,0.21180048802119705,0.27041564680782143,0.2508213434117836,-1,1,0.0,2,0,1,0,2,3,5,27,8,0.036575218859780524,0.0886430671777661,0.03910360966190449,0.025220962962990458,-0.0007576505784157028
0.009218743465256907,0.022953242398851412,0.18459104455952455,0.2630213305631398,0.23877554687151545,75000,100000,87500.0,25000,0,1,1,2,6,2,23,13,0.023438342229447587,-0.24508594077654483,-0.11963764512594438,-0.005368505224697631,-0.03986512583207591
0.00411746798328868,0.012987408234395396,0.1709779925443361,0.2675923648971799,0.22985209586150404,-1,1,0.0,2,0,1,1,2,6,10,76,19,0.0227189192379671,0.07964508064738786,0.03729767281764945,-0.024318575256262215,0.02207297397564739
0.0038742461524982215,0.010727800252105237,0.20043557006476015,0.2662604083530815,0.24803544822977897,-1,1,0.0,2,0,1,1,1,3,2,32,12,0.009517824034754246,-0.044364791368637344,-0.004950609394229255,0.0066056449432446845,0.0002199536378594026
0.009986604661714582,0.023263376142698695,0.18570924535915925,0.26350420822041914,0.2488876680094055,-1,1,0.0,2,0,0,0,2,3,2,76,5,0.03724737703814755,-0.1292568450766317,-0.01554139132441748,0.019208334659716934,-0.00922297148081299
0.0063773529451938895,0.019167941357319824,0.16557407725269546,0.2627421318410228,0.21134723528780874,-1,1,0.0,2,0,1,1,2,6,2,120,32,0.023134776558883297,-0.09619834586805781,-0.020912774196615025,0.024064614322232877,0.003723220790420926
0.01018014207481249,0.02231181202564172,0.24436381714513467,0.27172897583268796,0.27043116586218624,-1,1,0.0,2,0,1,0,2,0,0,12,0,0.04576984955051393,0.012150144166216903,0.009653878707472613,0.02129270793372167,-0.009542023839048085
0.007556931493923859,0.020056667457818957,0.17297824670489256,0.26401541680246776,0.24019131156053627,-1,1,0.0,2,0,1,0,2,2,10,42,13,0.024228382827966764,-0.09738974290170763,0.030163565766621867,0.027786777555744026,-0.020957785060195598
0.024923267409698004,0.042139491255149354,0.23343802705511946,0.2821260204770511,0.27157768137128696,85000,100000,92500.0,15000,0,0,1,2,2,6,52,17,0.04096001791198961,0.03379909886380071,0.03912326576513586,0.02336033957557932,-0.020842586295312833
0.012259406667101664,0.02762735781140304,0.21352638311923283,0.27025356340987006,0.2524941362411497,60000,80000,70000.0,20000,0,1,1,2,1,3,59,19,0.037504711490146996,-0.023260386242594605,-0.04893178092712616,0.0015709610359922743,0.024682788625508205
0.010755790724719935,0.024878501191700972,0.19026083315363645,0.27428373806071465,0.24769522504298272,-1,1,0.0,2,0,1,1,0,0,0,0,0,0.02621281981970098,-0.10336749808420789,-0.03807051079784296,0.0108785965843992,0.013689299311131211
0.004212739176628129,0.012833188198709737,0.1737217651250183,0.27046174258785943,0.25035430834722106,-1,1,0.0,2,0,0,0,2,0,0,0,0,0.018095547610867943,-0.0372519986487114,0.017291726488029624,0.01847667094267421,0.002794590406247882
0.007944571443462004,0.021868750482268308,0.17382064958954035,0.25990013611656676,0.22992396425822928,120000,165000,142500.0,45000,1,1,1,2,6,2,113,23,0.016963267078360288,-0.05652256087404742,-0.03218008271609607,-0.00530899338777871,0.009538040888670617
0.0036517367577839363,0.010264328596083316,0.20503989494963315,0.26553843740617467,0.24835566681149385,-1,1,0.0,2,0,1,1,1,3,2,32,12,0.009356367273206642,-0.06208056015131759,-0.01731308585809621,0.0062066000729617266,-0.0052291928605881915
0.02413528108151907,0.03978814149280708,0.2564371738122942,0.2889531126441841,0.28708191018087365,-1,1,0.0,2,0,1,0,2,6,2,89,13,0.04905952559455614,0.20169740710884154,0.1311039998814086,0.08170486960036472,0.031280658771274394
0.02774280548158023,0.04027322293461071,0.27011142429041285,0.29825068983040814,0.2894942515827765,-1,1,0.0,2,0,1,1,0,0,0,0,0,0.05324347909646898,0.1562219191601626,0.23759525751306457,0.08671981315751442,0.07012109474567942
0.013556622784124159,0.02675657424162689,0.2061328687728645,0.2886826252958124,0.26927666444430143,-1,1,0.0,2,0,1,1,2,0,0,0,0,0.030907091435305803,0.16172518032542052,0.12427502712924014,0.03598582693397892,0.015191015499004059
0.0057323986988777114,0.0164503396170041,0.16380584129042686,0.2694516760391645,0.23804336537186296,-1,1,0.0,2,0,0,0,2,0,0,75,0,0.026191924079451326,-0.1021124154692511,0.008648141196207548,0.007235696712801248,-0.0003600499605478924
0.013842269958567188,0.030552795006338156,0.20814152713722406,0.2652037545763154,0.2520835560728698,-1,1,0.0,2,1,1,1,0,0,0,0,0,0.0358769301037958,-0.1661954263112436,-0.04210044813433067,0.028959653565564743,-0.06752155381800583
0.022724533544409686,0.044024225700165336,0.217289036395583,0.2791598734900833,0.2639880436686708,-1,1,0.0,2,0,1,0,4,0,0,0,0,0.03279833617267144,-0.10759104190679836,0.014696378425108889,0.050348110256278514,-0.022216856894195024
0.01125723465364361,0.030182316992510675,0.1720716416756579,0.2564094082453203,0.23537427417658907,-1,1,0.0,2,0,1,0,0,0,0,0,0,0.0296158484898627,-0.1225848345872724,-0.11867698441023666,0.0066038708130704005,-0.1133971195978036
0.018967785710581466,0.034453699568096845,0.29594742699811916,0.29460937875912846,0.2954993168168818,-1,1,0.0,2,0,1,0,0,0,0,0,0,0.023617905579202896,0.047519110325217925,0.041204511468617866,0.06296792524961928,0.026740611600325852
0.34318011201972415,0.2899911237821611,0.1858024349213948,0.42871467410769537,0.40950019435823704,-1,1,0.0,2,0,0,0,0,0,0,0,0,0.106382414409211,-0.07738021313810009,0.40341918354877104,0.3039039338437287,0.26257480261241617
0.25866029806218543,0.16400234916185907,0.4458868247977269,0.4154141962579501,0.43278574334529757,-1,1,0.0,2,1,1,1,1,3,5,27,8,0.10053386533926617,0.28918027926799444,0.39082387443955846,0.24770154493295068,0.23474013939172045
0.004537903926179946,0.013821673323305852,0.16938271623945433,0.27768192526053637,0.24019073573726252,-1,1,0.0,2,0,0,0,2,0,0,0,0,0.02358953307529108,-0.03178140304560459,0.05474674725291352,0.027558391428744784,-0.00021723030958031506
0.008909091508503069,0.022650474636967854,0.1963044860218749,0.2723191449340283,0.2506371427217961,-1,1,0.0,2,0,1,1,2,1,2,0,19,0.03527222482707126,-0.07092533055125555,0.00649291967759838,0.039538840084927245,0.0397190316113041
